classroom_id,school_id_spline_linear,school_id_spline_0,school_id_spline_1,school_id_spline_2,lesson_set_id_spline_linear,lesson_set_id_spline_0,lesson_set_id_spline_1,lesson_set_id_spline_2,post_id_x_spline_linear,post_id_x_spline_0,post_id_x_spline_1,post_id_x_spline_2,exists_spline_linear,exists_spline_0,exists_spline_1,exists_spline_2,children_per_post_aka_post_blast_spline_linear,children_per_post_aka_post_blast_spline_0,children_per_post_aka_post_blast_spline_1,children_per_post_aka_post_blast_spline_2,lesson_id_spline_linear,lesson_id_spline_0,lesson_id_spline_1,lesson_id_spline_2,post_per_lesson_aka_popularity_spline_linear,post_per_lesson_aka_popularity_spline_0,post_per_lesson_aka_popularity_spline_1,post_per_lesson_aka_popularity_spline_2
1067,-0.6645141336505742,-0.17555665518948602,-0.06902042801004797,-0.038840345593383736,-0.6362270812835847,-0.0923931809759691,-0.045616100823334255,-0.03750215221125597,-0.8052632984850813,-0.2569841530556618,-0.10008973166486207,-0.0415859011259792,-0.7251421575294092,-0.1565240736241438,-0.054149188714179064,-0.03786589260465475,-0.762269767042573,-0.2273963942340001,-0.09863028715429752,-0.049176711290241905,-0.5315526733869653,-0.15117991225908006,-0.09846592193930355,-0.07816082612852213,-0.2452939091820224,-0.04350602324102723,-0.03781256864811707,-0.03745029431365691
1094,-0.6509314762124974,-0.17555410060479093,-0.06902042801004797,-0.038840345593383736,-0.625541262347289,-0.09239276212956318,-0.045616100823334255,-0.03750215221125597,-0.7751800413122055,-0.25697953816260444,-0.10008973166486207,-0.0415859011259792,-0.7186387765706506,-0.15652381391174192,-0.054149188714179064,-0.03786589260465475,-0.7736686410771227,-0.2273968604289735,-0.09863028715429752,-0.049176711290241905,-0.518687349075767,-0.1511784792000733,-0.09846592193930355,-0.07816082612852213,-0.2467098786032568,-0.04350602412548038,-0.03781256864811707,-0.03745029431365691
1108,-0.6801615857225498,-0.1755579282805455,-0.06902042801004797,-0.038840345593383736,-0.5403775370700283,-0.09236789752293874,-0.045616100823334255,-0.03750215221125597,-0.7131287178060015,-0.25691903925941484,-0.10008973166486207,-0.0415859011259792,-0.6855799233636275,-0.15651850014823473,-0.054149188714179064,-0.03786589260465475,-0.7449933485839584,-0.22739398945549444,-0.09863028715429752,-0.049176711290241905,-0.41615342521147414,-0.1510935260665172,-0.09846592193930355,-0.07816082612852213,-0.23582587433405333,-0.04350600627747564,-0.03781256864811707,-0.03745029431365691
1110,-0.6284840440473188,-0.1755454511528445,-0.06902042801004797,-0.038840345593383736,-0.36789881603658275,-0.09202516206338249,-0.045616100823334255,-0.03750215221125597,-0.4065144898721497,-0.2531890034503747,-0.10008973166486207,-0.0415859011259792,-0.5338343676592594,-0.1562414805229845,-0.054149188714179064,-0.03786589260465475,-0.6922735561741653,-0.2273599362447637,-0.09863028715429752,-0.049176711290241905,-0.2084955286941655,-0.14992306988285486,-0.09846592193930355,-0.07816082612852213,-0.13067837867972973,-0.04350021833823951,-0.03781256864811707,-0.03745029431365691
1111,-0.6593060064036174,-0.17555586699434167,-0.06902042801004797,-0.038840345593383736,-0.49452400709522826,-0.09232615975126303,-0.045616100823334255,-0.03750215221125597,-0.5900708242745413,-0.25633241453853967,-0.10008973166486207,-0.0415859011259792,-0.6243397526686504,-0.15647290278926812,-0.054149188714179064,-0.03786589260465475,-0.707234578344512,-0.22737514550335586,-0.09863028715429752,-0.049176711290241905,-0.3609474987910553,-0.15095096798686652,-0.09846592193930355,-0.07816082612852213,-0.1841248370048793,-0.04350496488230128,-0.03781256864811707,-0.03745029431365691
1115,-0.39205063950897295,-0.17453080078690103,-0.06902042801004797,-0.038840345593383736,-0.44561312298455485,-0.0922475131664664,-0.045616100823334255,-0.03750215221125597,-0.686647203172849,-0.25685736418142335,-0.10008973166486207,-0.0415859011259792,-0.5896550542219376,-0.15641312010202343,-0.054149188714179064,-0.03786589260465475,-0.6660917673760587,-0.22731876564643777,-0.09863028715429752,-0.049176711290241905,-0.30206063291932383,-0.1506823753113764,-0.09846592193930355,-0.07816082612852213,-0.25002725425585437,-0.04350602520080775,-0.03781256864811707,-0.03745029431365691
1119,1.5397954438143449,0.22076750224740102,-0.06901547888757206,-0.038840345593383736,1.4774612720671365,0.05119466257827673,-0.045616100823334255,-0.03750215221125597,0.9928007109711515,0.06317567553758296,-0.10008973166486207,-0.0415859011259792,0.6459873279422027,-0.07320098827404788,-0.054149188714179064,-0.03786589260465475,0.8658100384233663,-0.016841059634881816,-0.09863028715429752,-0.049176711290241905,2.0132486488864783,0.33905493694377786,-0.08533426688152296,-0.07816082612852213,1.3104826580697762,-0.031706106112997595,-0.03781256864811707,-0.03745029431365691
1120,-0.6211938194181346,-0.17554112386601925,-0.06902042801004797,-0.038840345593383736,-0.6032635408177486,-0.09239063085220305,-0.045616100823334255,-0.03750215221125597,-0.73663928235353,-0.25695338438111337,-0.10008973166486207,-0.0415859011259792,-0.7029222725869839,-0.15652230847068954,-0.054149188714179064,-0.03786589260465475,-0.7709970299752752,-0.22739680269724646,-0.09863028715429752,-0.049176711290241905,-0.49186580979078076,-0.15117119289148864,-0.09846592193930355,-0.07816082612852213,-0.23779451558066983,-0.043506011793086836,-0.03781256864811707,-0.03745029431365691
1121,-0.6634298280886386,-0.17555650873480477,-0.06902042801004797,-0.038840345593383736,-0.533050195880149,-0.09236294365442167,-0.045616100823334255,-0.03750215221125597,-0.7986089330107957,-0.2569838060416877,-0.10008973166486207,-0.0415859011259792,-0.711593447198662,-0.15652331838408626,-0.054149188714179064,-0.03786589260465475,-0.7827521188234047,-0.22739692313260593,-0.09863028715429752,-0.049176711290241905,-0.40733158185921553,-0.15107660454563557,-0.09846592193930355,-0.07816082612852213,-0.24329433982838938,-0.043506021416851,-0.03781256864811707,-0.03745029431365691
1122,-0.690338485531249,-0.17555816223228662,-0.06902042801004797,-0.038840345593383736,-0.6549415067550332,-0.09239338967314323,-0.045616100823334255,-0.03750215221125597,-0.8139721530415767,-0.25698430798458927,-0.10008973166486207,-0.0415859011259792,-0.7348972289675472,-0.15652422238797842,-0.054149188714179064,-0.03786589260465475,-0.7797242929079774,-0.22739691767679168,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1123,-0.69409318191859,-0.17555818490680028,-0.06902042801004797,-0.038840345593383736,-0.6571958645961252,-0.09239339170611499,-0.045616100823334255,-0.03750215221125597,-0.816695962373891,-0.25698431707685127,-0.10008973166486207,-0.0415859011259792,-0.7381489194469265,-0.15652423344716038,-0.054149188714179064,-0.03786589260465475,-0.7818615817894555,-0.22739692240105427,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1124,-0.6947189646498135,-0.17555818675894458,-0.06902042801004797,-0.038840345593383736,-0.6575715909029739,-0.09239339187179771,-0.045616100823334255,-0.03750215221125597,-0.816743195751908,-0.2569843171498457,-0.10008973166486207,-0.0415859011259792,-0.7386908678601564,-0.15652423428452672,-0.054149188714179064,-0.03786589260465475,-0.7816834743826656,-0.22739692218489602,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1125,-0.6809517445628965,-0.17555795890822146,-0.06902042801004797,-0.038840345593383736,-0.649305612152303,-0.09239337139857866,-0.045616100823334255,-0.03750215221125597,-0.8076210086432601,-0.25698422123263265,-0.10008973166486207,-0.0415859011259792,-0.7267680027690989,-0.15652411514066958,-0.054149188714179064,-0.03786589260465475,-0.7797242929079774,-0.22739691767679168,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1126,-0.6972220955747075,-0.1755581905643693,-0.06902042801004797,-0.038840345593383736,-0.6590744961303686,-0.09239339221127262,-0.045616100823334255,-0.03750215221125597,-0.8182427098709885,-0.25698431849920605,-0.10008973166486207,-0.0415859011259792,-0.7408586615130759,-0.1565242358502532,-0.054149188714179064,-0.03786589260465475,-0.7832864410437742,-0.22739692334929337,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1127,-0.6947189646498135,-0.17555818675894458,-0.06902042801004797,-0.038840345593383736,-0.6575715909029739,-0.09239339187179771,-0.045616100823334255,-0.03750215221125597,-0.8166028821496605,-0.2569843169264031,-0.10008973166486207,-0.0415859011259792,-0.7386908678601564,-0.15652423428452672,-0.054149188714179064,-0.03786589260465475,-0.7829302262301946,-0.22739692322018043,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1128,-0.6990994437683781,-0.17555819108786536,-0.06902042801004797,-0.038840345593383736,-0.6602016750509146,-0.09239339225738291,-0.045616100823334255,-0.03750215221125597,-0.8194509392212354,-0.2569843187055939,-0.10008973166486207,-0.0415859011259792,-0.7424845067527656,-0.15652423598403364,-0.054149188714179064,-0.03786589260465475,-0.784711300298093,-0.2273969234847561,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1129,-0.6959705301122605,-0.17555818927852043,-0.06902042801004797,-0.038840345593383736,-0.6583230435166713,-0.09239339209683473,-0.045616100823334255,-0.03750215221125597,-0.8174448633059986,-0.2569843179923551,-0.10008973166486207,-0.0415859011259792,-0.7397747646866162,-0.15652423536467983,-0.054149188714179064,-0.03786589260465475,-0.7832864410437742,-0.22739692334929337,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1130,-0.3586736379827942,-0.1741588127196849,-0.06902042801004797,-0.038840345593383736,-0.14236672662850755,-0.09034916725651562,-0.045616100823334255,-0.03750215221125597,-0.4456155861497485,-0.2541674969506621,-0.10008973166486207,-0.0415859011259792,-0.4476645699557075,-0.1557265618453257,-0.054149188714179064,-0.03786589260465475,-0.6144406194070047,-0.227165757713474,-0.09863028715429752,-0.049176711290241905,0.06303662902952813,-0.14420028619239683,-0.09846592193930355,-0.07816082612852213,-0.22416597798882684,-0.043505941865154725,-0.03781256864811707,-0.03745029431365691
1133,0.25726382944164083,-0.14463523994033084,-0.06902042801004797,-0.038840345593383736,0.12271428671020648,-0.08533334049780739,-0.045616100823334255,-0.03750215221125597,-0.15163369194766027,-0.24094695767252694,-0.10008973166486207,-0.0415859011259792,-0.2709893872427646,-0.15326146515489775,-0.054149188714179064,-0.03786589260465475,-0.24771746882672144,-0.22014569147291305,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1134,0.30670643279107357,-0.13959028091523515,-0.06902042801004797,-0.038840345593383736,0.05633009471207927,-0.08698059598951535,-0.045616100823334255,-0.03750215221125597,-0.2604084778463197,-0.2475733886633765,-0.10008973166486207,-0.0415859011259792,-0.24660170864741976,-0.15272853410220122,-0.054149188714179064,-0.03786589260465475,-0.23186590962242556,-0.2194844004114543,-0.09863028715429752,-0.049176711290241905,0.30226013275820424,-0.132698698151786,-0.09846592193930355,-0.07816082612852213,-0.23820061507279972,-0.043506012779909564,-0.03781256864811707,-0.03745029431365691
1139,-0.6332394160463398,-0.17554783691502615,-0.06902042801004797,-0.038840345593383736,-0.5746690055301059,-0.09238408751236647,-0.045616100823334255,-0.03750215221125597,-0.6433851485134745,-0.2566890845751103,-0.10008973166486207,-0.0415859011259792,-0.5994101256600757,-0.1564330683690239,-0.054149188714179064,-0.03786589260465475,-0.6491715637310237,-0.22728032206942586,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1140,-0.5808034372360316,-0.17549889688977446,-0.06902042801004797,-0.038840345593383736,-0.506914836745274,-0.09234011772356808,-0.045616100823334255,-0.03750215221125597,-0.5075990632503253,-0.25534819810407994,-0.10008973166486207,-0.0415859011259792,-0.4861429072950294,-0.15599989689501595,-0.054149188714179064,-0.03786589260465475,-0.32145393523771576,-0.22274137441732772,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1141,-0.31887443303525725,-0.17360945361088426,-0.06902042801004797,-0.038840345593383736,-0.16846817544687992,-0.09064278062169688,-0.045616100823334255,-0.03750215221125597,0.2112174395525651,-0.1980637574350204,-0.10008973166486207,-0.0415859011259792,0.0796512361169717,-0.13922664772030013,-0.054149188714179064,-0.03786589260465475,-0.35885649066358244,-0.22378042256370004,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1142,-0.5865739038036731,-0.17550711854855897,-0.06902042801004797,-0.038840345593383736,-0.5143710371378633,-0.0923475041465686,-0.045616100823334255,-0.03750215221125597,-0.5479019604125368,-0.25590353133145766,-0.10008973166486207,-0.0415859011259792,-0.4986077207993168,-0.156072727043596,-0.054149188714179064,-0.03786589260465475,-0.5357171456058948,-0.22667403490144664,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1143,-0.587297735442093,-0.17550809272479595,-0.06902042801004797,-0.038840345593383736,-0.3558565844401836,-0.09197780841448591,-0.045616100823334255,-0.03750215221125597,-0.692314462258004,-0.25687289268521313,-0.10008973166486207,-0.0415859011259792,-0.5338343676592594,-0.1562414805229845,-0.054149188714179064,-0.03786589260465475,-0.5976985231687596,-0.22709064411207638,-0.09863028715429752,-0.049176711290241905,-0.19399713452879117,-0.14976136811141727,-0.09846592193930355,-0.07816082612852213,-0.2526561433522582,-0.043506025415122586,-0.03781256864811707,-0.03745029431365691
1161,-0.6996848534201677,-0.1755581910951559,-0.06902042801004797,-0.038840345593383736,-0.660544847453921,-0.0923933922579767,-0.045616100823334255,-0.03750215221125597,-0.818819047083671,-0.25698431865506843,-0.10008973166486207,-0.0415859011259792,-0.7424845067527656,-0.15652423598403364,-0.054149188714179064,-0.03786589260465475,-0.784711300298093,-0.2273969234847561,-0.09863028715429752,-0.049176711290241905,-0.5608303497326321,-0.1511806364818481,-0.09846592193930355,-0.07816082612852213,-0.25298693962730445,-0.04350602542107156,-0.03781256864811707,-0.03745029431365691
1164,-0.2539775916368534,-0.1724337443665302,-0.06902042801004797,-0.038840345593383736,-0.32745601616293574,-0.0918504274366155,-0.045616100823334255,-0.03750215221125597,-0.644154343818262,-0.25669292923018505,-0.10008973166486207,-0.0415859011259792,-0.5208276057417421,-0.1561852367343247,-0.054149188714179064,-0.03786589260465475,-0.6156873712545335,-0.22717079853208172,-0.09863028715429752,-0.049176711290241905,-0.1598039179220546,-0.14932639755731905,-0.09846592193930355,-0.07816082612852213,-0.18970803267151296,-0.04350519867558718,-0.03781256864811707,-0.03745029431365691
1165,-0.30072673382977577,-0.17331736633410139,-0.06902042801004797,-0.038840345593383736,-0.3618953336029645,-0.09200203182412442,-0.045616100823334255,-0.03750215221125597,-0.5860791040563016,-0.2562978409623123,-0.10008973166486207,-0.0415859011259792,-0.5441313875106273,-0.15628131106359636,-0.054149188714179064,-0.03786589260465475,-0.40658927568325987,-0.22486529581218,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1167,-0.6887379813108387,-0.17555814473300912,-0.06902042801004797,-0.038840345593383736,-0.652384668890738,-0.09239338427452932,-0.045616100823334255,-0.03750215221125597,-0.8089202207497036,-0.25698424918745216,-0.10008973166486207,-0.0415859011259792,-0.7376069710336965,-0.15652423237196214,-0.054149188714179064,-0.03786589260465475,-0.781327259569086,-0.22739692167003178,-0.09863028715429752,-0.049176711290241905,-0.5510058014899095,-0.15118060889866103,-0.09846592193930355,-0.07816082612852213,-0.25311065205537053,-0.0435060254226233,-0.03781256864811707,-0.03745029431365691
1172,-0.6779843232245142,-0.1755578302138342,-0.06902042801004797,-0.038840345593383736,-0.3649974493566213,-0.09201410094034933,-0.045616100823334255,-0.03750215221125597,-0.5544006226061716,-0.2559791857750085,-0.10008973166486207,-0.0415859011259792,-0.5484669748164663,-0.15629689491759166,-0.054149188714179064,-0.03786589260465475,-0.5772161713879278,-0.22697858518422978,-0.09863028715429752,-0.049176711290241905,-0.20500239227608308,-0.14988529857402172,-0.09846592193930355,-0.07816082612852213,-0.24552385293418866,-0.04350602340575193,-0.03781256864811707,-0.03745029431365691
1174,-0.6986870615998759,-0.1755581910594914,-0.06902042801004797,-0.038840345593383736,-0.6585889003980516,-0.09239339214803492,-0.045616100823334255,-0.03750215221125597,-0.8191956406661084,-0.2569843186954122,-0.10008973166486207,-0.0415859011259792,-0.7419425583395357,-0.1565242359790788,-0.054149188714179064,-0.03786589260465475,-0.784711300298093,-0.2273969234847561,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1177,-0.029070701276849995,-0.16491586694308896,-0.06902042801004797,-0.038840345593383736,-0.0955555693156744,-0.08974359833863822,-0.045616100823334255,-0.03750215221125597,-0.2558616189199033,-0.24734204220299133,-0.10008973166486207,-0.0415859011259792,-0.37233374051675333,-0.1549455675542822,-0.054149188714179064,-0.03786589260465475,0.30299063296746787,-0.16713630126202877,-0.09863028715429752,-0.049176711290241905,0.11939550276699522,-0.14213261049287584,-0.09846592193930355,-0.07816082612852213,-0.004954278957287579,-0.04345832285007197,-0.03781256864811707,-0.03745029431365691
1184,-0.27768524063864325,-0.17290626694072259,-0.06902042801004797,-0.038840345593383736,-0.25831695005213823,-0.09143728184813527,-0.045616100823334255,-0.03750215221125597,-0.4374315415380091,-0.2539786068635502,-0.10008973166486207,-0.0415859011259792,-0.48126537157596044,-0.15596939321856085,-0.054149188714179064,-0.03786589260465475,-0.35119787217161924,-0.22358177387461453,-0.09863028715429752,-0.049176711290241905,-0.07656308131499678,-0.14791565921326325,-0.09846592193930355,-0.07816082612852213,0.10300632973523391,-0.04336561637017751,-0.03781256864811707,-0.03745029431365691
1192,-0.36855062348712825,-0.17427691696225295,-0.06902042801004797,-0.038840345593383736,-0.37947444167790634,-0.09206715253295679,-0.045616100823334255,-0.03750215221125597,-0.5874476992979709,-0.25630982910151157,-0.10008973166486207,-0.0415859011259792,-0.564183478800133,-0.15634778807880448,-0.054149188714179064,-0.03786589260465475,-0.6301140712045107,-0.22722389841730245,-0.09863028715429752,-0.049176711290241905,-0.22243214682970325,-0.15006645892234882,-0.09846592193930355,-0.07816082612852213,-0.03721901807703898,-0.043474552722730354,-0.03781256864811707,-0.03745029431365691
1193,-0.044037578581227706,-0.16561262799166027,-0.06902042801004797,-0.038840345593383736,-0.1631713840091756,-0.09058563833842222,-0.045616100823334255,-0.03750215221125597,-0.3755441321252598,-0.25227027587787326,-0.10008973166486207,-0.0415859011259792,-0.4270705302529718,-0.15554745371630968,-0.054149188714179064,-0.03786589260465475,-0.2977656501346668,-0.22199006027436388,-0.09863028715429752,-0.049176711290241905,0.037988603606177014,-0.1450077078357741,-0.09846592193930355,-0.07816082612852213,0.01860487038746713,-0.04344347805624591,-0.03781256864811707,-0.03745029431365691
1194,0.3417271954084845,-0.1357032524756967,-0.06902042801004797,-0.038840345593383736,0.1294705781701822,-0.08514906277788661,-0.045616100823334255,-0.03750215221125597,-0.19292387043525797,-0.24374010063273108,-0.10008973166486207,-0.0415859011259792,-0.2411822245151209,-0.15260271980433754,-0.054149188714179064,-0.03786589260465475,-0.12143931741272397,-0.213732891541587,-0.09863028715429752,-0.049176711290241905,0.39031852543508117,-0.12644525841642903,-0.09846592193930355,-0.07816082612852213,0.1791136776013542,-0.043255393523292975,-0.03781256864811707,-0.03745029431365691
1195,0.7927233305976232,-0.05826439666652909,-0.06902042801004797,-0.038840345593383736,0.4733971466153946,-0.07097119580063152,-0.045616100823334255,-0.03750215221125597,0.015300592320019173,-0.22567384154989076,-0.10008973166486207,-0.0415859011259792,-0.023860910809936558,-0.14497217733315088,-0.054149188714179064,-0.03786589260465475,0.06539535230981955,-0.19862796398857233,-0.09863028715429752,-0.049176711290241905,0.8043931853805248,-0.07803842735798316,-0.09846592193930355,-0.07816082612852213,0.6701148575925097,-0.041073442197069876,-0.03781256864811707,-0.03745029431365691
1196,0.43957423720762434,-0.12338093473120501,-0.06902042801004797,-0.038840345593383736,0.20369754816902805,-0.08290924734453754,-0.045616100823334255,-0.03750215221125597,-0.20443955188503132,-0.244456644600285,-0.10008973166486207,-0.0415859011259792,-0.1940327125641208,-0.1513888824107759,-0.054149188714179064,-0.03786589260465475,0.3852762549043745,-0.15239927659122202,-0.09863028715429752,-0.049176711290241905,0.4796850070651531,-0.11879787144353691,-0.09846592193930355,-0.07816082612852213,0.21982582403752962,-0.043177906162944514,-0.03781256864811707,-0.03745029431365691
1202,1.10440350382636,0.03163940455094806,-0.06902042801004797,-0.038840345593383736,0.553015856938152,-0.06613452447124032,-0.045616100823334255,-0.03750215221125597,0.6081072441642802,-0.10046659040959198,-0.10008973166486207,-0.0415859011259792,0.18587312511002937,-0.13161841272403083,-0.054149188714179064,-0.03786589260465475,0.10315412254926591,-0.1946217243054984,-0.09863028715429752,-0.049176711290241905,0.9002511196809463,-0.06152499586466656,-0.09846592193930355,-0.07816082612852213,0.28741852957197256,-0.04301658290177445,-0.03781256864811707,-0.03745029431365691
1204,0.20549689023337794,-0.14938704178788734,-0.06902042801004797,-0.038840345593383736,-0.05049011509639448,-0.08905760856225368,-0.045616100823334255,-0.03750215221125597,-0.14634246865156209,-0.24056294067421252,-0.10008973166486207,-0.0415859011259792,-0.2769508197882934,-0.15338366723754784,-0.054149188714179064,-0.03786589260465475,-0.34086764257780844,-0.22330248862933896,-0.09863028715429752,-0.049176711290241905,0.17365261560213782,-0.13979036496794772,-0.09846592193930355,-0.07816082612852213,-0.1778881169899836,-0.043504655829674506,-0.03781256864811707,-0.03745029431365691
1205,-0.676568381652944,-0.17555775488395578,-0.06902042801004797,-0.038840345593383736,-0.638196592466055,-0.09239322826610066,-0.045616100823334255,-0.03750215221125597,-0.7956823413406854,-0.25698356314726994,-0.10008973166486207,-0.0415859011259792,-0.731103590074938,-0.15652419009734725,-0.054149188714179064,-0.03786589260465475,-0.784711300298093,-0.2273969234847561,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1206,-0.6713054623696126,-0.17555738408107602,-0.06902042801004797,-0.038840345593383736,-0.6414234981844413,-0.09239328953985164,-0.045616100823334255,-0.03750215221125597,-0.8066228983513459,-0.2569841952842466,-0.10008973166486207,-0.0415859011259792,-0.7283938480087885,-0.15652414889793065,-0.054149188714179064,-0.03786589260465475,-0.7799024003147672,-0.22739691827711384,-0.09863028715429752,-0.049176711290241905,-0.5378089639983135,-0.1511802840054732,-0.09846592193930355,-0.07816082612852213,-0.2518170503618971,-0.043506025384370185,-0.03781256864811707,-0.03745029431365691
1207,-0.6242275679584438,-0.17554302721826517,-0.06902042801004797,-0.038840345593383736,-0.6012696142073963,-0.09239033232936,-0.045616100823334255,-0.03750215221125597,-0.7563445056543469,-0.25697057300306997,-0.10008973166486207,-0.0415859011259792,-0.7061739630663632,-0.15652274575431124,-0.054149188714179064,-0.03786589260465475,-0.7667224522123189,-0.22739665089221192,-0.09863028715429752,-0.049176711290241905,-0.489465197105142,-0.15117017258829257,-0.09846592193930355,-0.07816082612852213,-0.24973276488904494,-0.04350602514968856,-0.03781256864811707,-0.03745029431365691
1217,-0.6834750620275074,-0.17555804064144392,-0.06902042801004797,-0.038840345593383736,-0.6253513645748745,-0.09239275181830602,-0.045616100823334255,-0.03750215221125597,-0.7979068295885936,-0.2569837534163285,-0.10008973166486207,-0.0415859011259792,-0.7240582607029494,-0.15652404123937086,-0.054149188714179064,-0.03786589260465475,-0.7661881299919494,-0.2273966258731459,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1218,-0.6899751278163451,-0.17555815873566433,-0.06902042801004797,-0.038840345593383736,-0.63944177928803,-0.09239325417876922,-0.045616100823334255,-0.03750215221125597,-0.801964993777361,-0.25698401295530304,-0.10008973166486207,-0.0415859011259792,-0.7316455384881678,-0.15652419634538867,-0.054149188714179064,-0.03786589260465475,-0.7761621447721806,-0.22739689422480716,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1226,0.26182310362626915,-0.14419114673877986,-0.06902042801004797,-0.038840345593383736,0.08064514805709527,-0.08641092781119655,-0.045616100823334255,-0.03750215221125597,-0.1531662378014639,-0.24105705500173277,-0.10008973166486207,-0.0415859011259792,-0.2867058912264313,-0.1535769871784116,-0.054149188714179064,-0.03786589260465475,-0.1777212579583138,-0.2169244659022498,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1227,0.0631183418187852,-0.15989592866101573,-0.06902042801004797,-0.038840345593383736,-0.07252910799775675,-0.08940623330125322,-0.045616100823334255,-0.03750215221125597,-0.23411113516062212,-0.2461828147333353,-0.10008973166486207,-0.0415859011259792,-0.38100491512843154,-0.15505393477373378,-0.054149188714179064,-0.03786589260465475,-0.5492533085219228,-0.2267856378117509,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
1247,-0.4736186789221374,-0.1751504850693006,-0.06902042801004797,-0.038840345593383736,-0.4818863103410436,-0.09230960792795596,-0.045616100823334255,-0.03750215221125597,-0.6774815829849079,-0.25682930463611725,-0.10008973166486207,-0.0415859011259792,-0.6351787209332481,-0.15648577464645141,-0.054149188714179064,-0.03786589260465475,-0.679271715478507,-0.22734203073685627,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
